Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,ExplicitOld,Popularity,Added By,Added At,Genres,,,,,,Explicit
spotify:track:04zxGiXcmNQ0m9oDXtwo18,Busted and Blue,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,spotify:album:0NvirtaDCaZU5PAW1O5FDE,Humanz (Deluxe),spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2017-04-28,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,1,11,277053,https://p.scdn.co/mp3-preview/050b0925755c28fa2626fe783413ad0d14121481?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,59,spotify:user:adanias,2022-10-21T18:29:14Z,alternative hip hop,,,,,,FALSE
spotify:track:5f0FCcrkvyhiRT5wynS0XN,Interlude: Talk Radio,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,spotify:album:0NvirtaDCaZU5PAW1O5FDE,Humanz (Deluxe),spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2017-04-28,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,1,12,19866,,FALSE,3,spotify:user:adanias,2022-10-21T18:29:14Z,alternative hip hop,,,,,,FALSE
spotify:track:5KurnDXzOeIYOMQceYidu7,Carnival (feat. Anthony Hamilton),"spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:2DzRMyWgjuMbYvt5BLbpCo","Gorillaz, Anthony Hamilton",spotify:album:0NvirtaDCaZU5PAW1O5FDE,Humanz (Deluxe),spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2017-04-28,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,1,13,135946,https://p.scdn.co/mp3-preview/2c78ef1dfd20ea457678f650f618937e3c8d5be4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,47,spotify:user:adanias,2022-10-21T18:29:14Z,"alternative hip hop,contemporary r&b,neo soul,quiet storm,r&b,urban contemporary",,,,,,FALSE
spotify:track:44PelqgstAM0lb8rHPKfHq,Let Me Out (feat. Mavis Staples & Pusha T),"spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:0cTSCsVx04SSht9V6cpKN0, spotify:artist:0ONHkAv9pCAFxb0zJwDNTy","Gorillaz, Mavis Staples, Pusha T",spotify:album:0NvirtaDCaZU5PAW1O5FDE,Humanz (Deluxe),spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2017-04-28,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,1,14,175813,https://p.scdn.co/mp3-preview/7d4c9efcdfd51e8d18e870924c582cc6d8fdf15f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,53,spotify:user:adanias,2022-10-21T18:29:14Z,"alternative hip hop,black americana,folk,funk,roots rock,singer-songwriter,soul,southern soul,spirituals,hip hop,pop rap,rap,southern hip hop,trap,virginia hip hop",,,,,,FALSE
spotify:track:5Qb7Xzno6RrmIKEAybLBOW,Interlude: Penthouse,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,spotify:album:0NvirtaDCaZU5PAW1O5FDE,Humanz (Deluxe),spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2017-04-28,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,1,15,11666,,FALSE,0,spotify:user:adanias,2022-10-21T18:29:14Z,alternative hip hop,,,,,,FALSE
spotify:track:0rOP1naZV8zL7ahMNTDXhL,Sex Murder Party (feat. Jamie Principle & Zebra Katz),"spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:5obQFNrkFoWB51hm1JTHMw, spotify:artist:5Tz4zMiRWqiQVAymWZz99a","Gorillaz, Jamie Principle, Zebra Katz",spotify:album:0NvirtaDCaZU5PAW1O5FDE,Humanz (Deluxe),spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2017-04-28,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,1,16,259253,https://p.scdn.co/mp3-preview/6e7a772a29f473f8af3cb7a139f576dde2d5de11?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,46,spotify:user:adanias,2022-10-21T18:29:14Z,"alternative hip hop,chicago house,classic house,hip house,alternative r&b,escape room,lgbtq+ hip hop,shimmer pop,vogue",,,,,,TRUE
spotify:track:3lIxtCaROdRDuTnNBDm3n2,She's My Collar (feat. Kali Uchis),"spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:1U1el3k54VvEUzo3ybLPlM","Gorillaz, Kali Uchis",spotify:album:0NvirtaDCaZU5PAW1O5FDE,Humanz (Deluxe),spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2017-04-28,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,1,17,209560,https://p.scdn.co/mp3-preview/992c00a43346351ff28ddf6c38524b0da7fa8952?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,75,spotify:user:adanias,2022-10-21T18:29:14Z,"alternative hip hop,colombian pop,pop",,,,,,FALSE
spotify:track:0lFjKxkSIEMOVgTevxl67A,Interlude: The Elephant,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,spotify:album:0NvirtaDCaZU5PAW1O5FDE,Humanz (Deluxe),spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2017-04-28,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,1,18,11680,,FALSE,0,spotify:user:adanias,2022-10-21T18:29:14Z,alternative hip hop,,,,,,FALSE
spotify:track:2lLowL0Kf5vQjRxfLt6c1T,Hallelujah Money (feat. Benjamin Clementine),"spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:7zHIrsSBL7A0gEJfzv1m7z","Gorillaz, Benjamin Clementine",spotify:album:0NvirtaDCaZU5PAW1O5FDE,Humanz (Deluxe),spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2017-04-28,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,1,19,263106,https://p.scdn.co/mp3-preview/789f9345423704bed8e2a1380fca58ff90cbe9e4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,45,spotify:user:adanias,2022-10-21T18:29:14Z,"alternative hip hop,art pop",,,,,,FALSE
spotify:track:7hQ0ojbeqicGhw0wdUVeaN,We Got the Power (feat. Jehnny Beth),"spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:2WOMBqEsllg2ICn7D2L8ta","Gorillaz, Jehnny Beth",spotify:album:0NvirtaDCaZU5PAW1O5FDE,Humanz (Deluxe),spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2017-04-28,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,1,20,139560,https://p.scdn.co/mp3-preview/d2c4f3c7dc4c2702d2de1ee08d1753e17c582d54?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,50,spotify:user:adanias,2022-10-21T18:29:14Z,alternative hip hop,,,,,,FALSE
spotify:track:10KESL0iGcPxhB3ExT3p0D,Interlude: New World,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,spotify:album:0NvirtaDCaZU5PAW1O5FDE,Humanz (Deluxe),spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2017-04-28,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,1,21,81986,https://p.scdn.co/mp3-preview/29bb2e029c693720018fac99e7c948c768f696c5?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,41,spotify:user:adanias,2022-10-21T18:29:14Z,alternative hip hop,,,,,,FALSE
spotify:track:67fRHOlaYQQFG67D9DkdnW,"The Apprentice (feat. Rag'n'Bone Man, Zebra Katz & RAY BLK)","spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:4f9iBmdUOhQWeP7dcAn1pf, spotify:artist:5Tz4zMiRWqiQVAymWZz99a, spotify:artist:0CkbPVBpOwwz9NPPglFKyq","Gorillaz, Rag'n'Bone Man, Zebra Katz, RAY BLK",spotify:album:0NvirtaDCaZU5PAW1O5FDE,Humanz (Deluxe),spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2017-04-28,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,1,22,234933,https://p.scdn.co/mp3-preview/14ea9f75b5ec72bef1b5c818223bedbdd70b8c93?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,52,spotify:user:adanias,2022-10-21T18:29:14Z,"alternative hip hop,neo soul,alternative r&b,escape room,lgbtq+ hip hop,shimmer pop,vogue,electra,uk contemporary r&b",,,,,,TRUE
spotify:track:7kjDZASDLVImDDBjuf6iuA,Halfway to the Halfway House (feat. Peven Everett),"spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:0v2oB2xMS64U3lcU5DFuCY","Gorillaz, Peven Everett",spotify:album:0NvirtaDCaZU5PAW1O5FDE,Humanz (Deluxe),spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2017-04-28,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,1,23,237240,https://p.scdn.co/mp3-preview/d0e1886f728d5948b86d6292f059fef2ff435710?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,43,spotify:user:adanias,2022-10-21T18:29:14Z,"alternative hip hop,deep house,neo soul,soulful house",,,,,,FALSE
spotify:track:1venpPIzDTmjPBSVsM1IhB,"Out of Body (feat. Kilo Kish, Zebra Katz & Imani Vonshà)","spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:7lsnwlX6puQ7lcpSEpJbZE, spotify:artist:5Tz4zMiRWqiQVAymWZz99a","Gorillaz, Kilo Kish, Zebra Katz",spotify:album:0NvirtaDCaZU5PAW1O5FDE,Humanz (Deluxe),spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2017-04-28,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,1,24,224480,https://p.scdn.co/mp3-preview/a55869335f45524482dafa0658cc1dba99d3a6e7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,49,spotify:user:adanias,2022-10-21T18:29:14Z,"alternative hip hop,alternative r&b,art pop,electropop,escape room,hyperpop,lgbtq+ hip hop,shimmer pop,vogue",,,,,,FALSE
spotify:track:46LDfGrOIJF85wfRZLrfbM,Ticker Tape (feat. Carly Simon & Kali Uchis),"spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:4FtSnMlCVxCswABUmdhwpm, spotify:artist:1U1el3k54VvEUzo3ybLPlM","Gorillaz, Carly Simon, Kali Uchis",spotify:album:0NvirtaDCaZU5PAW1O5FDE,Humanz (Deluxe),spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2017-04-28,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,1,25,268586,https://p.scdn.co/mp3-preview/f3bf08a35f7cfe6397dde9352778933871e5e5ef?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,49,spotify:user:adanias,2022-10-21T18:29:14Z,"alternative hip hop,adult standards,brill building pop,classic rock,classic uk pop,country rock,folk,folk rock,mellow gold,singer-songwriter,soft rock,colombian pop,pop",,,,,,FALSE
spotify:track:3A3gLRqz44irUJIt0Ru7TT,Circle of Friendz (feat. Brandon Markell Holmes),"spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:49hxY3aryuNE1UJpuJ0YJf","Gorillaz, Brandon Markell Holmes",spotify:album:0NvirtaDCaZU5PAW1O5FDE,Humanz (Deluxe),spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2017-04-28,https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,1,26,129186,https://p.scdn.co/mp3-preview/849357f9f8e0dc2eaa71a541bb37ec87bc7d8d76?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,41,spotify:user:adanias,2022-10-21T18:29:14Z,alternative hip hop,,,,,,FALSE
spotify:track:7eSSmgq26BXr7xay3WKjfi,Donda Chant,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,1,52061,https://p.scdn.co/mp3-preview/15b2e2106f4f15e273fcdd7db6794bed9540e7e0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,54,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:6d8HN8MqqbqrEUI2bvx0aG,Jail,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,2,297000,https://p.scdn.co/mp3-preview/ff71c4c8363549736320dcb867307e251fb77718?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,68,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:5JaSg0AYyAMMLjyGGDrrCm,God Breathed,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,3,333461,https://p.scdn.co/mp3-preview/f1745c124bcfbad324f90cfd7d63784bcdd35c13?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,58,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:6LNoArVBBVZzUTUiAX2aKO,Off The Grid,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,4,339249,https://p.scdn.co/mp3-preview/903bce5f8c5a49207942eafb57fbe6ccc02bd04b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,75,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:6Hfu9sc7jvv6coyy2LlzBF,Hurricane,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,5,243187,https://p.scdn.co/mp3-preview/5e3dfeb34cbd251b768abedf90225856d6fde4b5?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,76,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:0WSEq9Ko4kFPt8yo3ICd6T,Praise God,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,6,226652,https://p.scdn.co/mp3-preview/d935a68b4840138716ac1b338dbd57e531550bbb?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,80,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:35acXjupfWHgtchiS6yAjC,Jonah,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,7,195170,https://p.scdn.co/mp3-preview/293b7619a2c8e406c21eea4bc4e4a000ba7adce9?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:5LuXsO34x6KVlL8OWsxRqk,Ok Ok,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,8,204629,https://p.scdn.co/mp3-preview/77ecb943021fd5605f015e5d06c8ee93bb8b756f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,61,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:1jgcODbfAL3tV7tikF6n1j,Junya,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,9,147668,https://p.scdn.co/mp3-preview/0ea7764aba848d77635fb947f1a290859966d267?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,61,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:0JuSGEldfovcc8IS9va1wa,Believe What I Say,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,10,242400,https://p.scdn.co/mp3-preview/637d1a9b5f75f3b0c46ae7c546487776db71198c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:68RhNM8ehkarnEKnCkqlsp,24,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,11,197898,https://p.scdn.co/mp3-preview/e1c1cf68825d716a7fb1c470515c1338c611fc59?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,64,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:45N9i9QraLWD6GW7xBqxnx,Remote Control,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,12,198613,https://p.scdn.co/mp3-preview/af99237e2a741f2a7199a0839d42f14ea261acab?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,63,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:7CC6UbCs4iGsePSzFxYxNn,Moon,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,13,156091,https://p.scdn.co/mp3-preview/6a72ac64ec03a61e0a9425baa396b96041560421?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,77,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:2Y40huo5ewaKYxsFintYtF,Heaven and Hell,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,14,145301,https://p.scdn.co/mp3-preview/cc215cb5d341d32cac7e921e02a005198c400329?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:4jkwu5KQbXXrbAZzVmt5fE,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,15,128313,https://p.scdn.co/mp3-preview/3f630af580fd891841e2c5f9f47d4edab3bd5f57?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,55,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:7EagormFign5ag6f16ua3I,Keep My Spirit Alive,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,16,221250,https://p.scdn.co/mp3-preview/60ff50ae6f56e8924a85de523377e600a1f33296?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,60,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:1LwdWIbfuqlOo8vlHxkyna,Jesus Lord,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,17,538536,https://p.scdn.co/mp3-preview/502358cc3c85a3b5dd157e6e6a681c8536957a29?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,61,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:75QktuEju5vz9lyXiLaUao,New Again,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,18,183296,https://p.scdn.co/mp3-preview/5dbbde7827b983c34e6741aecd618fc703799a3a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,63,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:4OfnDoi5VOPsXtwnofq6aL,Tell The Vision,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,19,104218,https://p.scdn.co/mp3-preview/120ab59567c33f2f9d7f44e4ecee5bc21f93af2e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,53,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:5Iq6pIudd4KfuxZqf8872b,Lord I Need You,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,20,162108,https://p.scdn.co/mp3-preview/b78418c9877bfaf46a897ac33dd64dc1beb1312a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,61,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:5aqUqSq0SqGBAqEn27PEzc,Pure Souls,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,21,358621,https://p.scdn.co/mp3-preview/4e99f89f72bbdf0052914b1b48f29b1aa63b5cfc?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:5xvXeuxISyXJDRbZZf4uzd,Come to Life,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,22,310393,https://p.scdn.co/mp3-preview/33d9039877511c2fd6d7bf7688c259cc73eca723?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:3hd6zLhnTlbJ8PupYt3cAI,No Child Left Behind,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,23,178061,https://p.scdn.co/mp3-preview/99fb04b7a1381d8eb20437593895a49f6993c0af?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:2H8jWuNmluerTEsuh8Gu6y,Jail pt 2,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,24,297000,https://p.scdn.co/mp3-preview/f56c9fbe98dc0bdd00e09bee2a4a0429ebd71e97?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,61,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
spotify:track:5ad5uryyzVWs95bK3myGkw,Ok Ok pt 2,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:5CnpZV3q5BcESefcB3WJmz,Donda,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2021-08-29,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,1,25,204629,https://p.scdn.co/mp3-preview/41f0cef438bda89d27de4f57e288fb0e93368f9c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,55,spotify:user:adanias,2022-10-21T18:29:35Z,"chicago rap,rap",,,,,,FALSE
